"region","sector","Year","co2.emiss","scenario"
"AL","cement","1975",0.398131,"crt2030_80p_l_202502_nt"
"AR","cement","1975",0.165106,"crt2030_80p_l_202502_nt"
"AZ","cement","1975",0.13985,"crt2030_80p_l_202502_nt"
"CA","cement","1975",1.2395,"crt2030_80p_l_202502_nt"
"CO","cement","1975",0.0582999,"crt2030_80p_l_202502_nt"
"FL","cement","1975",0.321596,"crt2030_80p_l_202502_nt"
"GA","cement","1975",0.103447,"crt2030_80p_l_202502_nt"
"HI","cement","1975",0.0272432,"crt2030_80p_l_202502_nt"
"IA","cement","1975",0.26863,"crt2030_80p_l_202502_nt"
"IL","cement","1975",0.311459,"crt2030_80p_l_202502_nt"
"IN","cement","1975",0.321216,"crt2030_80p_l_202502_nt"
"KS","cement","1975",0.213637,"crt2030_80p_l_202502_nt"
"KY","cement","1975",0.126908,"crt2030_80p_l_202502_nt"
"MD","cement","1975",0.232264,"crt2030_80p_l_202502_nt"
"ME","cement","1975",0.0559843,"crt2030_80p_l_202502_nt"
"MI","cement","1975",0.612528,"crt2030_80p_l_202502_nt"
"MO","cement","1975",0.563997,"crt2030_80p_l_202502_nt"
"MT","cement","1975",0.0690182,"crt2030_80p_l_202502_nt"
"NE","cement","1975",0.0185551,"crt2030_80p_l_202502_nt"
"NM","cement","1975",0.0356656,"crt2030_80p_l_202502_nt"
"NV","cement","1975",0.0580151,"crt2030_80p_l_202502_nt"
"NY","cement","1975",0.305146,"crt2030_80p_l_202502_nt"
"OH","cement","1975",0.169795,"crt2030_80p_l_202502_nt"
"OK","cement","1975",0.168781,"crt2030_80p_l_202502_nt"
"PA","cement","1975",0.718206,"crt2030_80p_l_202502_nt"
"SC","cement","1975",0.298788,"crt2030_80p_l_202502_nt"
"SD","cement","1975",0.0199013,"crt2030_80p_l_202502_nt"
"TN","cement","1975",0.161002,"crt2030_80p_l_202502_nt"
"TX","cement","1975",0.946288,"crt2030_80p_l_202502_nt"
"UT","cement","1975",0.143225,"crt2030_80p_l_202502_nt"
"VA","cement","1975",0.0851679,"crt2030_80p_l_202502_nt"
"WV","cement","1975",0.0841773,"crt2030_80p_l_202502_nt"
"WY","cement","1975",0.0318568,"crt2030_80p_l_202502_nt"
"USA","gas pipeline","1975",3.13957,"crt2030_80p_l_202502_nt"
"CA","N fertilizer","1975",0.275631,"crt2030_80p_l_202502_nt"
"FL","N fertilizer","1975",1.59092,"crt2030_80p_l_202502_nt"
"GA","N fertilizer","1975",0.256798,"crt2030_80p_l_202502_nt"
"IA","N fertilizer","1975",0.342255,"crt2030_80p_l_202502_nt"
"LA","N fertilizer","1975",1.71844,"crt2030_80p_l_202502_nt"
"MO","N fertilizer","1975",0.741614,"crt2030_80p_l_202502_nt"
"NC","N fertilizer","1975",0.277035,"crt2030_80p_l_202502_nt"
"OH","N fertilizer","1975",0.342663,"crt2030_80p_l_202502_nt"
"TX","N fertilizer","1975",0.317776,"crt2030_80p_l_202502_nt"
"AK","other industrial energy use","1975",0.840883,"crt2030_80p_l_202502_nt"
"AL","other industrial energy use","1975",8.06729860181692,"crt2030_80p_l_202502_nt"
"AR","other industrial energy use","1975",2.31005360592561,"crt2030_80p_l_202502_nt"
"AZ","other industrial energy use","1975",0.987046113754401,"crt2030_80p_l_202502_nt"
"CA","other industrial energy use","1975",11.4529779949902,"crt2030_80p_l_202502_nt"
"CO","other industrial energy use","1975",2.28680265761733,"crt2030_80p_l_202502_nt"
"CT","other industrial energy use","1975",1.0563351,"crt2030_80p_l_202502_nt"
"DC","other industrial energy use","1975",0.21991823,"crt2030_80p_l_202502_nt"
"DE","other industrial energy use","1975",0.4238051,"crt2030_80p_l_202502_nt"
"FL","other industrial energy use","1975",2.15353932112671,"crt2030_80p_l_202502_nt"
"GA","other industrial energy use","1975",2.9876271083808,"crt2030_80p_l_202502_nt"
"HI","other industrial energy use","1975",0.17079586,"crt2030_80p_l_202502_nt"
"IA","other industrial energy use","1975",2.96375014866992,"crt2030_80p_l_202502_nt"
"ID","other industrial energy use","1975",0.962078,"crt2030_80p_l_202502_nt"
"IL","other industrial energy use","1975",11.0978205219141,"crt2030_80p_l_202502_nt"
"IN","other industrial energy use","1975",14.3406197927884,"crt2030_80p_l_202502_nt"
"KS","other industrial energy use","1975",2.36926349234755,"crt2030_80p_l_202502_nt"
"KY","other industrial energy use","1975",3.16866913462603,"crt2030_80p_l_202502_nt"
"LA","other industrial energy use","1975",18.36158,"crt2030_80p_l_202502_nt"
"MA","other industrial energy use","1975",1.7493278,"crt2030_80p_l_202502_nt"
"MD","other industrial energy use","1975",3.48394894227053,"crt2030_80p_l_202502_nt"
"ME","other industrial energy use","1975",0.49508894,"crt2030_80p_l_202502_nt"
"MI","other industrial energy use","1975",10.3285895578037,"crt2030_80p_l_202502_nt"
"MN","other industrial energy use","1975",3.2578,"crt2030_80p_l_202502_nt"
"MO","other industrial energy use","1975",2.90487926884466,"crt2030_80p_l_202502_nt"
"MS","other industrial energy use","1975",1.7158724,"crt2030_80p_l_202502_nt"
"MT","other industrial energy use","1975",0.8139708,"crt2030_80p_l_202502_nt"
"NC","other industrial energy use","1975",2.641268,"crt2030_80p_l_202502_nt"
"ND","other industrial energy use","1975",0.595051,"crt2030_80p_l_202502_nt"
"NE","other industrial energy use","1975",1.45023496174018,"crt2030_80p_l_202502_nt"
"NH","other industrial energy use","1975",0.22908231,"crt2030_80p_l_202502_nt"
"NJ","other industrial energy use","1975",2.6543915,"crt2030_80p_l_202502_nt"
"NM","other industrial energy use","1975",1.60176003815415,"crt2030_80p_l_202502_nt"
"NV","other industrial energy use","1975",0.2350317,"crt2030_80p_l_202502_nt"
"NY","other industrial energy use","1975",7.73195958747004,"crt2030_80p_l_202502_nt"
"OH","other industrial energy use","1975",18.1172399784251,"crt2030_80p_l_202502_nt"
"OK","other industrial energy use","1975",2.96627233604831,"crt2030_80p_l_202502_nt"
"OR","other industrial energy use","1975",1.3115085,"crt2030_80p_l_202502_nt"
"PA","other industrial energy use","1975",21.7514300197896,"crt2030_80p_l_202502_nt"
"RI","other industrial energy use","1975",0.25838823,"crt2030_80p_l_202502_nt"
"SC","other industrial energy use","1975",1.92615226312082,"crt2030_80p_l_202502_nt"
"SD","other industrial energy use","1975",0.322271537765611,"crt2030_80p_l_202502_nt"
"TN","other industrial energy use","1975",3.10586363529085,"crt2030_80p_l_202502_nt"
"TX","other industrial energy use","1975",36.846925528984,"crt2030_80p_l_202502_nt"
"UT","other industrial energy use","1975",2.47306498083712,"crt2030_80p_l_202502_nt"
"VA","other industrial energy use","1975",2.75313371508134,"crt2030_80p_l_202502_nt"
"VT","other industrial energy use","1975",0.09489078,"crt2030_80p_l_202502_nt"
"WA","other industrial energy use","1975",2.363523,"crt2030_80p_l_202502_nt"
"WI","other industrial energy use","1975",3.933988,"crt2030_80p_l_202502_nt"
"WV","other industrial energy use","1975",6.0431955669716,"crt2030_80p_l_202502_nt"
"WY","other industrial energy use","1975",1.2780899,"crt2030_80p_l_202502_nt"
"AL","process heat cement","1975",0.346416588183079,"crt2030_80p_l_202502_nt"
"AR","process heat cement","1975",0.143659904074386,"crt2030_80p_l_202502_nt"
"AZ","process heat cement","1975",0.121684836245599,"crt2030_80p_l_202502_nt"
"CA","process heat cement","1975",1.07850040500979,"crt2030_80p_l_202502_nt"
"CO","process heat cement","1975",0.0507272163826731,"crt2030_80p_l_202502_nt"
"FL","process heat cement","1975",0.279823308873289,"crt2030_80p_l_202502_nt"
"GA","process heat cement","1975",0.0900099976192027,"crt2030_80p_l_202502_nt"
"HI","process heat cement","1975",0.023928643,"crt2030_80p_l_202502_nt"
"IA","process heat cement","1975",0.233737481330079,"crt2030_80p_l_202502_nt"
"IL","process heat cement","1975",0.271003628085926,"crt2030_80p_l_202502_nt"
"IN","process heat cement","1975",0.279492507211566,"crt2030_80p_l_202502_nt"
"KS","process heat cement","1975",0.185887347652451,"crt2030_80p_l_202502_nt"
"KY","process heat cement","1975",0.110424025373971,"crt2030_80p_l_202502_nt"
"MD","process heat cement","1975",0.202095097729469,"crt2030_80p_l_202502_nt"
"ME","process heat cement","1975",0.049173037,"crt2030_80p_l_202502_nt"
"MI","process heat cement","1975",0.532965122196327,"crt2030_80p_l_202502_nt"
"MO","process heat cement","1975",0.490737571155342,"crt2030_80p_l_202502_nt"
"MT","process heat cement","1975",0.060621195,"crt2030_80p_l_202502_nt"
