"region","sector","Year","co2.emiss","scenario"
"AL","cement","1975",0.398131,"crt2030_80p_nl_202502_lowCDR_lowBio"
"AR","cement","1975",0.165106,"crt2030_80p_nl_202502_lowCDR_lowBio"
"AZ","cement","1975",0.13985,"crt2030_80p_nl_202502_lowCDR_lowBio"
"CA","cement","1975",1.2395,"crt2030_80p_nl_202502_lowCDR_lowBio"
"CO","cement","1975",0.0582999,"crt2030_80p_nl_202502_lowCDR_lowBio"
"FL","cement","1975",0.321596,"crt2030_80p_nl_202502_lowCDR_lowBio"
"GA","cement","1975",0.103447,"crt2030_80p_nl_202502_lowCDR_lowBio"
"HI","cement","1975",0.0272432,"crt2030_80p_nl_202502_lowCDR_lowBio"
"IA","cement","1975",0.26863,"crt2030_80p_nl_202502_lowCDR_lowBio"
"IL","cement","1975",0.311459,"crt2030_80p_nl_202502_lowCDR_lowBio"
"IN","cement","1975",0.321216,"crt2030_80p_nl_202502_lowCDR_lowBio"
"KS","cement","1975",0.213637,"crt2030_80p_nl_202502_lowCDR_lowBio"
"KY","cement","1975",0.126908,"crt2030_80p_nl_202502_lowCDR_lowBio"
"MD","cement","1975",0.232264,"crt2030_80p_nl_202502_lowCDR_lowBio"
"ME","cement","1975",0.0559843,"crt2030_80p_nl_202502_lowCDR_lowBio"
"MI","cement","1975",0.612528,"crt2030_80p_nl_202502_lowCDR_lowBio"
"MO","cement","1975",0.563997,"crt2030_80p_nl_202502_lowCDR_lowBio"
"MT","cement","1975",0.0690182,"crt2030_80p_nl_202502_lowCDR_lowBio"
"NE","cement","1975",0.0185551,"crt2030_80p_nl_202502_lowCDR_lowBio"
"NM","cement","1975",0.0356656,"crt2030_80p_nl_202502_lowCDR_lowBio"
"NV","cement","1975",0.0580151,"crt2030_80p_nl_202502_lowCDR_lowBio"
"NY","cement","1975",0.305146,"crt2030_80p_nl_202502_lowCDR_lowBio"
"OH","cement","1975",0.169795,"crt2030_80p_nl_202502_lowCDR_lowBio"
"OK","cement","1975",0.168781,"crt2030_80p_nl_202502_lowCDR_lowBio"
"PA","cement","1975",0.718206,"crt2030_80p_nl_202502_lowCDR_lowBio"
"SC","cement","1975",0.298788,"crt2030_80p_nl_202502_lowCDR_lowBio"
"SD","cement","1975",0.0199013,"crt2030_80p_nl_202502_lowCDR_lowBio"
"TN","cement","1975",0.161002,"crt2030_80p_nl_202502_lowCDR_lowBio"
"TX","cement","1975",0.946288,"crt2030_80p_nl_202502_lowCDR_lowBio"
"UT","cement","1975",0.143225,"crt2030_80p_nl_202502_lowCDR_lowBio"
"VA","cement","1975",0.0851679,"crt2030_80p_nl_202502_lowCDR_lowBio"
"WV","cement","1975",0.0841773,"crt2030_80p_nl_202502_lowCDR_lowBio"
"WY","cement","1975",0.0318568,"crt2030_80p_nl_202502_lowCDR_lowBio"
"USA","gas pipeline","1975",3.13957,"crt2030_80p_nl_202502_lowCDR_lowBio"
"CA","N fertilizer","1975",0.275631,"crt2030_80p_nl_202502_lowCDR_lowBio"
"FL","N fertilizer","1975",1.59092,"crt2030_80p_nl_202502_lowCDR_lowBio"
"GA","N fertilizer","1975",0.256798,"crt2030_80p_nl_202502_lowCDR_lowBio"
"IA","N fertilizer","1975",0.342255,"crt2030_80p_nl_202502_lowCDR_lowBio"
"LA","N fertilizer","1975",1.71844,"crt2030_80p_nl_202502_lowCDR_lowBio"
"MO","N fertilizer","1975",0.741614,"crt2030_80p_nl_202502_lowCDR_lowBio"
"NC","N fertilizer","1975",0.277035,"crt2030_80p_nl_202502_lowCDR_lowBio"
"OH","N fertilizer","1975",0.342663,"crt2030_80p_nl_202502_lowCDR_lowBio"
"TX","N fertilizer","1975",0.317776,"crt2030_80p_nl_202502_lowCDR_lowBio"
