"Units","scenario","year","market","value"
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2020,"RICO2 removal",0.001
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2020,"RIairCO2",0
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2020,"RussiaCO2 removal",0.001
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2020,"RussiaairCO2",0
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2020,"SCCO2 removal",0.001
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2020,"SCairCO2",0
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2020,"SDCO2 removal",0.001
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2020,"SDairCO2",0
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2020,"South AfricaCO2 removal",0.001
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2020,"South AfricaairCO2",0
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2020,"South America_NorthernCO2 removal",0.001
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2020,"South America_NorthernairCO2",0
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2020,"South America_SouthernCO2 removal",0.001
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2020,"South America_SouthernairCO2",0
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2020,"South AsiaCO2 removal",0.001
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2020,"South AsiaairCO2",0
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2020,"South KoreaCO2 removal",0
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2020,"South KoreaairCO2",0
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2020,"Southeast AsiaCO2 removal",0.001
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2020,"Southeast AsiaairCO2",0
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2020,"TNCO2 removal",0.001
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2020,"TNairCO2",0
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2020,"TXCO2 removal",0.001
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2020,"TXairCO2",0
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2020,"TaiwanCO2 removal",0.001
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2020,"TaiwanairCO2",0
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2020,"UTCO2 removal",0.001
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2020,"UTairCO2",0
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2020,"VACO2 removal",0.001
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2020,"VAairCO2",0
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2020,"VTCO2 removal",0.001
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2020,"VTairCO2",0
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2020,"WACO2 removal",0.001
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2020,"WAairCO2",0
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2020,"WICO2 removal",0.001
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2020,"WIairCO2",0
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2020,"WVCO2 removal",0.001
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2020,"WVairCO2",0
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2020,"WYCO2 removal",0.001
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2020,"WYairCO2",0
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2025,"AKCO2 removal",0.185047
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2025,"AKairCO2",-0.00045208
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2025,"ALCO2 removal",0.00100019
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2025,"ALairCO2",-0.00045208
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2025,"ARCO2 removal",0.00100019
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2025,"ARairCO2",-0.00045208
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2025,"AZCO2 removal",0.00100025
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2025,"AZairCO2",-0.00045208
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2025,"Africa_EasternCO2 removal",0.001
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2025,"Africa_EasternairCO2",0
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2025,"Africa_NorthernCO2 removal",0.001
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2025,"Africa_NorthernairCO2",0
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2025,"Africa_SouthernCO2 removal",0.001
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2025,"Africa_SouthernairCO2",0
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2025,"Africa_WesternCO2 removal",0.001
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2025,"Africa_WesternairCO2",0
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2025,"ArgentinaCO2 removal",0.001
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2025,"ArgentinaairCO2",0
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2025,"Australia_NZCO2 removal",0.001
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2025,"Australia_NZairCO2",0
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2025,"BrazilCO2 removal",0.001
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2025,"BrazilairCO2",0
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2025,"CACO2 removal",0.00100013
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2025,"CAairCO2",-0.00045208
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2025,"COCO2 removal",0.00100025
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2025,"COairCO2",-0.00045208
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2025,"CTCO2 removal",0.00100004
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2025,"CTairCO2",-0.00045208
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2025,"CanadaCO2 removal",0.001
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2025,"CanadaairCO2",0
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2025,"Central America and CaribbeanCO2 removal",0.001
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2025,"Central America and CaribbeanairCO2",0
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2025,"Central AsiaCO2 removal",0.001
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2025,"Central AsiaairCO2",0
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2025,"ChinaCO2 removal",0.001
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2025,"ChinaairCO2",0
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2025,"ColombiaCO2 removal",0.001
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2025,"ColombiaairCO2",0
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2025,"DCCO2 removal",0.15083
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2025,"DCairCO2",-0.00045208
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2025,"DECO2 removal",0.00100012
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2025,"DEairCO2",-0.00045208
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2025,"EU-12CO2 removal",0.001
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2025,"EU-12airCO2",0
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2025,"EU-15CO2 removal",0.001
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2025,"EU-15airCO2",0
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2025,"Europe_EasternCO2 removal",0.001
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2025,"Europe_EasternairCO2",0
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2025,"Europe_Non_EUCO2 removal",0.001
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2025,"Europe_Non_EUairCO2",0
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2025,"European Free Trade AssociationCO2 removal",0.001
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2025,"European Free Trade AssociationairCO2",0
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2025,"FLCO2 removal",0.00100021
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2025,"FLairCO2",-0.00045208
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2025,"GACO2 removal",0.00100019
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2025,"GAairCO2",-0.00045208
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2025,"HICO2 removal",0.222763
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2025,"HIairCO2",-0.00045208
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2025,"IACO2 removal",0.00100018
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2025,"IAairCO2",-0.00045208
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2025,"IDCO2 removal",0.0010002
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2025,"IDairCO2",-0.00045208
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2025,"ILCO2 removal",0.00100014
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2025,"ILairCO2",-0.00045208
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2025,"INCO2 removal",0.00100017
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2025,"INairCO2",-0.00045208
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2025,"IndiaCO2 removal",0.001
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2025,"IndiaairCO2",0
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2025,"IndonesiaCO2 removal",0.001
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2025,"IndonesiaairCO2",0
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2025,"JapanCO2 removal",0.001
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2025,"JapanairCO2",0
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2025,"KSCO2 removal",0.00100024
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2025,"KSairCO2",-0.00045208
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2025,"KYCO2 removal",0.00100017
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2025,"KYairCO2",-0.00045208
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2025,"LACO2 removal",0.00100019
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2025,"LAairCO2",-0.00045208
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2025,"MACO2 removal",0.00100004
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2025,"MAairCO2",-0.00045208
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2025,"MDCO2 removal",0.00100012
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2025,"MDairCO2",-0.00045208
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2025,"MECO2 removal",0.156099
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2025,"MEairCO2",-0.00045208
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2025,"MICO2 removal",0.00100017
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2025,"MIairCO2",-0.00045208
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2025,"MNCO2 removal",0.00100018
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2025,"MNairCO2",-0.00045208
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2025,"MOCO2 removal",0.00100014
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2025,"MOairCO2",-0.00045208
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2025,"MSCO2 removal",0.00100019
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2025,"MSairCO2",-0.00045208
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2025,"MTCO2 removal",0.0010002
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2025,"MTairCO2",-0.00045208
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2025,"MexicoCO2 removal",0.001
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2025,"MexicoairCO2",0
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2025,"Middle EastCO2 removal",0.001
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2025,"Middle EastairCO2",0
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2025,"NCCO2 removal",0.00100019
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2025,"NCairCO2",-0.00045208
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2025,"NDCO2 removal",0.00100018
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2025,"NDairCO2",-0.00045208
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2025,"NECO2 removal",0.00100018
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2025,"NEairCO2",-0.00045208
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2025,"NHCO2 removal",0.00100004
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2025,"NHairCO2",-0.00045208
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2025,"NJCO2 removal",0.00100012
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2025,"NJairCO2",-0.00045208
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2025,"NMCO2 removal",0.00100025
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2025,"NMairCO2",-0.00045208
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2025,"NVCO2 removal",0.0010002
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2025,"NVairCO2",-0.00045208
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2025,"NYCO2 removal",0.00100009
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2025,"NYairCO2",-0.00045208
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2025,"OHCO2 removal",0.00100017
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2025,"OHairCO2",-0.00045208
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2025,"OKCO2 removal",0.00100024
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2025,"OKairCO2",-0.00045208
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2025,"ORCO2 removal",0.0010002
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2025,"ORairCO2",-0.00045208
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2025,"PACO2 removal",0.00100012
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2025,"PAairCO2",-0.00045208
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2025,"PakistanCO2 removal",0.001
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2025,"PakistanairCO2",0
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2025,"RICO2 removal",0.00100004
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2025,"RIairCO2",-0.00045208
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2025,"RussiaCO2 removal",0.001
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2025,"RussiaairCO2",0
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2025,"SCCO2 removal",0.00100019
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2025,"SCairCO2",-0.00045208
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2025,"SDCO2 removal",0.00100018
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2025,"SDairCO2",-0.00045208
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2025,"South AfricaCO2 removal",0.001
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2025,"South AfricaairCO2",0
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2025,"South America_NorthernCO2 removal",0.001
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2025,"South America_NorthernairCO2",0
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2025,"South America_SouthernCO2 removal",0.001
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2025,"South America_SouthernairCO2",0
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2025,"South AsiaCO2 removal",0.001
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2025,"South AsiaairCO2",0
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2025,"South KoreaCO2 removal",0
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2025,"South KoreaairCO2",0
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2025,"Southeast AsiaCO2 removal",0.001
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2025,"Southeast AsiaairCO2",0
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2025,"TNCO2 removal",0.00100019
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2025,"TNairCO2",-0.00045208
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2025,"TXCO2 removal",0.00100043
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2025,"TXairCO2",-0.00045208
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2025,"TaiwanCO2 removal",0.001
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2025,"TaiwanairCO2",0
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2025,"UTCO2 removal",0.0010002
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2025,"UTairCO2",-0.00045208
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2025,"VACO2 removal",0.00100019
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2025,"VAairCO2",-0.00045208
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2025,"VTCO2 removal",0.00100004
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2025,"VTairCO2",-0.00045208
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2025,"WACO2 removal",0.0010002
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2025,"WAairCO2",-0.00045208
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2025,"WICO2 removal",0.00100014
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2025,"WIairCO2",-0.00045208
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2025,"WVCO2 removal",0.00100017
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2025,"WVairCO2",-0.00045208
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2025,"WYCO2 removal",0.00100025
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2025,"WYairCO2",-0.00045208
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2030,"AKCO2 removal",0.267611
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2030,"AKairCO2",-0.00045208
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2030,"ALCO2 removal",0.00100078
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2030,"ALairCO2",-0.00045208
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2030,"ARCO2 removal",0.00100079
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2030,"ARairCO2",-0.00045208
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2030,"AZCO2 removal",0.00100103
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2030,"AZairCO2",-0.00045208
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2030,"Africa_EasternCO2 removal",0.001
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2030,"Africa_EasternairCO2",0
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2030,"Africa_NorthernCO2 removal",0.001
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2030,"Africa_NorthernairCO2",0
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2030,"Africa_SouthernCO2 removal",0.001
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2030,"Africa_SouthernairCO2",0
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2030,"Africa_WesternCO2 removal",0.001
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2030,"Africa_WesternairCO2",0
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2030,"ArgentinaCO2 removal",0.001
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2030,"ArgentinaairCO2",0
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2030,"Australia_NZCO2 removal",0.001
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2030,"Australia_NZairCO2",0
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2030,"BrazilCO2 removal",0.001
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2030,"BrazilairCO2",0
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2030,"CACO2 removal",0.00100056
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2030,"CAairCO2",-0.00045208
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2030,"COCO2 removal",0.00100103
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2030,"COairCO2",-0.00045208
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2030,"CTCO2 removal",0.00100019
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2030,"CTairCO2",-0.00045208
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2030,"CanadaCO2 removal",0.001
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2030,"CanadaairCO2",0
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2030,"Central America and CaribbeanCO2 removal",0.001
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2030,"Central America and CaribbeanairCO2",0
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2030,"Central AsiaCO2 removal",0.001
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2030,"Central AsiaairCO2",0
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2030,"ChinaCO2 removal",0.001
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2030,"ChinaairCO2",0
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2030,"ColombiaCO2 removal",0.001
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2030,"ColombiaairCO2",0
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2030,"DCCO2 removal",0.2143
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2030,"DCairCO2",-0.00045208
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2030,"DECO2 removal",0.00100047
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2030,"DEairCO2",-0.00045208
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2030,"EU-12CO2 removal",0.001
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2030,"EU-12airCO2",0
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2030,"EU-15CO2 removal",0.001
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2030,"EU-15airCO2",0
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2030,"Europe_EasternCO2 removal",0.001
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2030,"Europe_EasternairCO2",0
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2030,"Europe_Non_EUCO2 removal",0.001
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2030,"Europe_Non_EUairCO2",0
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2030,"European Free Trade AssociationCO2 removal",0.001
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2030,"European Free Trade AssociationairCO2",0
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2030,"FLCO2 removal",0.00100089
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2030,"FLairCO2",-0.00045208
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2030,"GACO2 removal",0.00100078
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2030,"GAairCO2",-0.00045208
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2030,"HICO2 removal",0.316268
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2030,"HIairCO2",-0.00045208
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2030,"IACO2 removal",0.00100072
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2030,"IAairCO2",-0.00045208
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2030,"IDCO2 removal",0.00100087
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2030,"IDairCO2",-0.00045208
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2030,"ILCO2 removal",0.00100057
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2030,"ILairCO2",-0.00045208
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2030,"INCO2 removal",0.00100063
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2030,"INairCO2",-0.00045208
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2030,"IndiaCO2 removal",0.001
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2030,"IndiaairCO2",0
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2030,"IndonesiaCO2 removal",0.001
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2030,"IndonesiaairCO2",0
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2030,"JapanCO2 removal",0.001
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2030,"JapanairCO2",0
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2030,"KSCO2 removal",0.00100105
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2030,"KSairCO2",-0.00045208
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2030,"KYCO2 removal",0.00100063
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2030,"KYairCO2",-0.00045208
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2030,"LACO2 removal",0.00100078
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2030,"LAairCO2",-0.00045208
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2030,"MACO2 removal",0.00100019
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2030,"MAairCO2",-0.00045208
