"region","sector","Year","co2.emiss","scenario"
"AL","cement","1975",0.398131,"crt2030_80p_l_202502_midLearning"
"AR","cement","1975",0.165106,"crt2030_80p_l_202502_midLearning"
"AZ","cement","1975",0.13985,"crt2030_80p_l_202502_midLearning"
"CA","cement","1975",1.2395,"crt2030_80p_l_202502_midLearning"
"CO","cement","1975",0.0582999,"crt2030_80p_l_202502_midLearning"
"FL","cement","1975",0.321596,"crt2030_80p_l_202502_midLearning"
"GA","cement","1975",0.103447,"crt2030_80p_l_202502_midLearning"
"HI","cement","1975",0.0272432,"crt2030_80p_l_202502_midLearning"
"IA","cement","1975",0.26863,"crt2030_80p_l_202502_midLearning"
"IL","cement","1975",0.311459,"crt2030_80p_l_202502_midLearning"
"IN","cement","1975",0.321216,"crt2030_80p_l_202502_midLearning"
"KS","cement","1975",0.213637,"crt2030_80p_l_202502_midLearning"
"KY","cement","1975",0.126908,"crt2030_80p_l_202502_midLearning"
"MD","cement","1975",0.232264,"crt2030_80p_l_202502_midLearning"
"ME","cement","1975",0.0559843,"crt2030_80p_l_202502_midLearning"
"MI","cement","1975",0.612528,"crt2030_80p_l_202502_midLearning"
"MO","cement","1975",0.563997,"crt2030_80p_l_202502_midLearning"
"MT","cement","1975",0.0690182,"crt2030_80p_l_202502_midLearning"
"NE","cement","1975",0.0185551,"crt2030_80p_l_202502_midLearning"
"NM","cement","1975",0.0356656,"crt2030_80p_l_202502_midLearning"
"NV","cement","1975",0.0580151,"crt2030_80p_l_202502_midLearning"
"NY","cement","1975",0.305146,"crt2030_80p_l_202502_midLearning"
"OH","cement","1975",0.169795,"crt2030_80p_l_202502_midLearning"
"OK","cement","1975",0.168781,"crt2030_80p_l_202502_midLearning"
"PA","cement","1975",0.718206,"crt2030_80p_l_202502_midLearning"
"SC","cement","1975",0.298788,"crt2030_80p_l_202502_midLearning"
"SD","cement","1975",0.0199013,"crt2030_80p_l_202502_midLearning"
"TN","cement","1975",0.161002,"crt2030_80p_l_202502_midLearning"
"TX","cement","1975",0.946288,"crt2030_80p_l_202502_midLearning"
"UT","cement","1975",0.143225,"crt2030_80p_l_202502_midLearning"
"VA","cement","1975",0.0851679,"crt2030_80p_l_202502_midLearning"
"WV","cement","1975",0.0841773,"crt2030_80p_l_202502_midLearning"
"WY","cement","1975",0.0318568,"crt2030_80p_l_202502_midLearning"
"USA","gas pipeline","1975",3.13957,"crt2030_80p_l_202502_midLearning"
"CA","N fertilizer","1975",0.275631,"crt2030_80p_l_202502_midLearning"
"FL","N fertilizer","1975",1.59092,"crt2030_80p_l_202502_midLearning"
"GA","N fertilizer","1975",0.256798,"crt2030_80p_l_202502_midLearning"
"IA","N fertilizer","1975",0.342255,"crt2030_80p_l_202502_midLearning"
"LA","N fertilizer","1975",1.71844,"crt2030_80p_l_202502_midLearning"
"MO","N fertilizer","1975",0.741614,"crt2030_80p_l_202502_midLearning"
"NC","N fertilizer","1975",0.277035,"crt2030_80p_l_202502_midLearning"
"OH","N fertilizer","1975",0.342663,"crt2030_80p_l_202502_midLearning"
"TX","N fertilizer","1975",0.317776,"crt2030_80p_l_202502_midLearning"
"AK","other industrial energy use","1975",0.840883,"crt2030_80p_l_202502_midLearning"
"AL","other industrial energy use","1975",8.06729860181692,"crt2030_80p_l_202502_midLearning"
"AR","other industrial energy use","1975",2.31005360592561,"crt2030_80p_l_202502_midLearning"
"AZ","other industrial energy use","1975",0.987046113754401,"crt2030_80p_l_202502_midLearning"
"CA","other industrial energy use","1975",11.4529779949902,"crt2030_80p_l_202502_midLearning"
"CO","other industrial energy use","1975",2.28680265761733,"crt2030_80p_l_202502_midLearning"
"CT","other industrial energy use","1975",1.0563351,"crt2030_80p_l_202502_midLearning"
"DC","other industrial energy use","1975",0.21991823,"crt2030_80p_l_202502_midLearning"
"DE","other industrial energy use","1975",0.4238051,"crt2030_80p_l_202502_midLearning"
"FL","other industrial energy use","1975",2.15353932112671,"crt2030_80p_l_202502_midLearning"
"GA","other industrial energy use","1975",2.9876271083808,"crt2030_80p_l_202502_midLearning"
"HI","other industrial energy use","1975",0.17079586,"crt2030_80p_l_202502_midLearning"
"IA","other industrial energy use","1975",2.96375014866992,"crt2030_80p_l_202502_midLearning"
"ID","other industrial energy use","1975",0.962078,"crt2030_80p_l_202502_midLearning"
"IL","other industrial energy use","1975",11.0978205219141,"crt2030_80p_l_202502_midLearning"
"IN","other industrial energy use","1975",14.3406197927884,"crt2030_80p_l_202502_midLearning"
"KS","other industrial energy use","1975",2.36926349234755,"crt2030_80p_l_202502_midLearning"
"KY","other industrial energy use","1975",3.16866913462603,"crt2030_80p_l_202502_midLearning"
"LA","other industrial energy use","1975",18.36158,"crt2030_80p_l_202502_midLearning"
"MA","other industrial energy use","1975",1.7493278,"crt2030_80p_l_202502_midLearning"
"MD","other industrial energy use","1975",3.48394894227053,"crt2030_80p_l_202502_midLearning"
"ME","other industrial energy use","1975",0.49508894,"crt2030_80p_l_202502_midLearning"
"MI","other industrial energy use","1975",10.3285895578037,"crt2030_80p_l_202502_midLearning"
"MN","other industrial energy use","1975",3.2578,"crt2030_80p_l_202502_midLearning"
"MO","other industrial energy use","1975",2.90487926884466,"crt2030_80p_l_202502_midLearning"
"MS","other industrial energy use","1975",1.7158724,"crt2030_80p_l_202502_midLearning"
"MT","other industrial energy use","1975",0.8139708,"crt2030_80p_l_202502_midLearning"
"NC","other industrial energy use","1975",2.641268,"crt2030_80p_l_202502_midLearning"
"ND","other industrial energy use","1975",0.595051,"crt2030_80p_l_202502_midLearning"
"NE","other industrial energy use","1975",1.45023496174018,"crt2030_80p_l_202502_midLearning"
"NH","other industrial energy use","1975",0.22908231,"crt2030_80p_l_202502_midLearning"
"NJ","other industrial energy use","1975",2.6543915,"crt2030_80p_l_202502_midLearning"
"NM","other industrial energy use","1975",1.60176003815415,"crt2030_80p_l_202502_midLearning"
"NV","other industrial energy use","1975",0.2350317,"crt2030_80p_l_202502_midLearning"
"NY","other industrial energy use","1975",7.73195958747004,"crt2030_80p_l_202502_midLearning"
"OH","other industrial energy use","1975",18.1172399784251,"crt2030_80p_l_202502_midLearning"
"OK","other industrial energy use","1975",2.96627233604831,"crt2030_80p_l_202502_midLearning"
"OR","other industrial energy use","1975",1.3115085,"crt2030_80p_l_202502_midLearning"
"PA","other industrial energy use","1975",21.7514300197896,"crt2030_80p_l_202502_midLearning"
"RI","other industrial energy use","1975",0.25838823,"crt2030_80p_l_202502_midLearning"
"SC","other industrial energy use","1975",1.92615226312082,"crt2030_80p_l_202502_midLearning"
"SD","other industrial energy use","1975",0.322271537765611,"crt2030_80p_l_202502_midLearning"
"TN","other industrial energy use","1975",3.10586363529085,"crt2030_80p_l_202502_midLearning"
"TX","other industrial energy use","1975",36.846925528984,"crt2030_80p_l_202502_midLearning"
"UT","other industrial energy use","1975",2.47306498083712,"crt2030_80p_l_202502_midLearning"
"VA","other industrial energy use","1975",2.75313371508134,"crt2030_80p_l_202502_midLearning"
"VT","other industrial energy use","1975",0.09489078,"crt2030_80p_l_202502_midLearning"
"WA","other industrial energy use","1975",2.363523,"crt2030_80p_l_202502_midLearning"
"WI","other industrial energy use","1975",3.933988,"crt2030_80p_l_202502_midLearning"
