"region","sector","Year","co2.emiss","scenario"
"AL","cement","1975",0.398131,"crt2030_80p_nl_202502_sameEnd"
"AR","cement","1975",0.165106,"crt2030_80p_nl_202502_sameEnd"
"AZ","cement","1975",0.13985,"crt2030_80p_nl_202502_sameEnd"
"CA","cement","1975",1.2395,"crt2030_80p_nl_202502_sameEnd"
"CO","cement","1975",0.0582999,"crt2030_80p_nl_202502_sameEnd"
"FL","cement","1975",0.321596,"crt2030_80p_nl_202502_sameEnd"
"GA","cement","1975",0.103447,"crt2030_80p_nl_202502_sameEnd"
"HI","cement","1975",0.0272432,"crt2030_80p_nl_202502_sameEnd"
"IA","cement","1975",0.26863,"crt2030_80p_nl_202502_sameEnd"
"IL","cement","1975",0.311459,"crt2030_80p_nl_202502_sameEnd"
"IN","cement","1975",0.321216,"crt2030_80p_nl_202502_sameEnd"
"KS","cement","1975",0.213637,"crt2030_80p_nl_202502_sameEnd"
"KY","cement","1975",0.126908,"crt2030_80p_nl_202502_sameEnd"
"MD","cement","1975",0.232264,"crt2030_80p_nl_202502_sameEnd"
"ME","cement","1975",0.0559843,"crt2030_80p_nl_202502_sameEnd"
"MI","cement","1975",0.612528,"crt2030_80p_nl_202502_sameEnd"
"MO","cement","1975",0.563997,"crt2030_80p_nl_202502_sameEnd"
"MT","cement","1975",0.0690182,"crt2030_80p_nl_202502_sameEnd"
"NE","cement","1975",0.0185551,"crt2030_80p_nl_202502_sameEnd"
"NM","cement","1975",0.0356656,"crt2030_80p_nl_202502_sameEnd"
"NV","cement","1975",0.0580151,"crt2030_80p_nl_202502_sameEnd"
"NY","cement","1975",0.305146,"crt2030_80p_nl_202502_sameEnd"
"OH","cement","1975",0.169795,"crt2030_80p_nl_202502_sameEnd"
"OK","cement","1975",0.168781,"crt2030_80p_nl_202502_sameEnd"
"PA","cement","1975",0.718206,"crt2030_80p_nl_202502_sameEnd"
"SC","cement","1975",0.298788,"crt2030_80p_nl_202502_sameEnd"
"SD","cement","1975",0.0199013,"crt2030_80p_nl_202502_sameEnd"
"TN","cement","1975",0.161002,"crt2030_80p_nl_202502_sameEnd"
"TX","cement","1975",0.946288,"crt2030_80p_nl_202502_sameEnd"
"UT","cement","1975",0.143225,"crt2030_80p_nl_202502_sameEnd"
"VA","cement","1975",0.0851679,"crt2030_80p_nl_202502_sameEnd"
"WV","cement","1975",0.0841773,"crt2030_80p_nl_202502_sameEnd"
"WY","cement","1975",0.0318568,"crt2030_80p_nl_202502_sameEnd"
"USA","gas pipeline","1975",3.13957,"crt2030_80p_nl_202502_sameEnd"
"CA","N fertilizer","1975",0.275631,"crt2030_80p_nl_202502_sameEnd"
"FL","N fertilizer","1975",1.59092,"crt2030_80p_nl_202502_sameEnd"
"GA","N fertilizer","1975",0.256798,"crt2030_80p_nl_202502_sameEnd"
"IA","N fertilizer","1975",0.342255,"crt2030_80p_nl_202502_sameEnd"
"LA","N fertilizer","1975",1.71844,"crt2030_80p_nl_202502_sameEnd"
"MO","N fertilizer","1975",0.741614,"crt2030_80p_nl_202502_sameEnd"
"NC","N fertilizer","1975",0.277035,"crt2030_80p_nl_202502_sameEnd"
"OH","N fertilizer","1975",0.342663,"crt2030_80p_nl_202502_sameEnd"
"TX","N fertilizer","1975",0.317776,"crt2030_80p_nl_202502_sameEnd"
"AK","other industrial energy use","1975",0.840883,"crt2030_80p_nl_202502_sameEnd"
"AL","other industrial energy use","1975",8.06729860181692,"crt2030_80p_nl_202502_sameEnd"
"AR","other industrial energy use","1975",2.31005360592561,"crt2030_80p_nl_202502_sameEnd"
"AZ","other industrial energy use","1975",0.987046113754401,"crt2030_80p_nl_202502_sameEnd"
"CA","other industrial energy use","1975",11.4529779949902,"crt2030_80p_nl_202502_sameEnd"
"CO","other industrial energy use","1975",2.28680265761733,"crt2030_80p_nl_202502_sameEnd"
"CT","other industrial energy use","1975",1.0563351,"crt2030_80p_nl_202502_sameEnd"
