"region","sector","Year","co2.emiss","scenario"
"AL","cement","1975",0.398131,"crt2040_80p_l_202502_lowGDPlowPop"
"AR","cement","1975",0.165106,"crt2040_80p_l_202502_lowGDPlowPop"
"AZ","cement","1975",0.13985,"crt2040_80p_l_202502_lowGDPlowPop"
"CA","cement","1975",1.2395,"crt2040_80p_l_202502_lowGDPlowPop"
"CO","cement","1975",0.0582999,"crt2040_80p_l_202502_lowGDPlowPop"
"FL","cement","1975",0.321596,"crt2040_80p_l_202502_lowGDPlowPop"
"GA","cement","1975",0.103447,"crt2040_80p_l_202502_lowGDPlowPop"
"HI","cement","1975",0.0272432,"crt2040_80p_l_202502_lowGDPlowPop"
"IA","cement","1975",0.26863,"crt2040_80p_l_202502_lowGDPlowPop"
"IL","cement","1975",0.311459,"crt2040_80p_l_202502_lowGDPlowPop"
"IN","cement","1975",0.321216,"crt2040_80p_l_202502_lowGDPlowPop"
"KS","cement","1975",0.213637,"crt2040_80p_l_202502_lowGDPlowPop"
"KY","cement","1975",0.126908,"crt2040_80p_l_202502_lowGDPlowPop"
"MD","cement","1975",0.232264,"crt2040_80p_l_202502_lowGDPlowPop"
"ME","cement","1975",0.0559843,"crt2040_80p_l_202502_lowGDPlowPop"
"MI","cement","1975",0.612528,"crt2040_80p_l_202502_lowGDPlowPop"
"MO","cement","1975",0.563997,"crt2040_80p_l_202502_lowGDPlowPop"
"MT","cement","1975",0.0690182,"crt2040_80p_l_202502_lowGDPlowPop"
"NE","cement","1975",0.0185551,"crt2040_80p_l_202502_lowGDPlowPop"
"NM","cement","1975",0.0356656,"crt2040_80p_l_202502_lowGDPlowPop"
"NV","cement","1975",0.0580151,"crt2040_80p_l_202502_lowGDPlowPop"
"NY","cement","1975",0.305146,"crt2040_80p_l_202502_lowGDPlowPop"
"OH","cement","1975",0.169795,"crt2040_80p_l_202502_lowGDPlowPop"
"OK","cement","1975",0.168781,"crt2040_80p_l_202502_lowGDPlowPop"
"PA","cement","1975",0.718206,"crt2040_80p_l_202502_lowGDPlowPop"
"SC","cement","1975",0.298788,"crt2040_80p_l_202502_lowGDPlowPop"
"SD","cement","1975",0.0199013,"crt2040_80p_l_202502_lowGDPlowPop"
"TN","cement","1975",0.161002,"crt2040_80p_l_202502_lowGDPlowPop"
"TX","cement","1975",0.946288,"crt2040_80p_l_202502_lowGDPlowPop"
"UT","cement","1975",0.143225,"crt2040_80p_l_202502_lowGDPlowPop"
"VA","cement","1975",0.0851679,"crt2040_80p_l_202502_lowGDPlowPop"
"WV","cement","1975",0.0841773,"crt2040_80p_l_202502_lowGDPlowPop"
"WY","cement","1975",0.0318568,"crt2040_80p_l_202502_lowGDPlowPop"
"USA","gas pipeline","1975",3.13957,"crt2040_80p_l_202502_lowGDPlowPop"
"CA","N fertilizer","1975",0.275631,"crt2040_80p_l_202502_lowGDPlowPop"
"FL","N fertilizer","1975",1.59092,"crt2040_80p_l_202502_lowGDPlowPop"
"GA","N fertilizer","1975",0.256798,"crt2040_80p_l_202502_lowGDPlowPop"
"IA","N fertilizer","1975",0.342255,"crt2040_80p_l_202502_lowGDPlowPop"
"LA","N fertilizer","1975",1.71844,"crt2040_80p_l_202502_lowGDPlowPop"
