"region","sector","Year","co2.emiss","scenario"
"AL","cement","1975",0.398131,"crt2040_80p_l_202502_lowCDR_lowBio"
"AR","cement","1975",0.165106,"crt2040_80p_l_202502_lowCDR_lowBio"
"AZ","cement","1975",0.13985,"crt2040_80p_l_202502_lowCDR_lowBio"
"CA","cement","1975",1.2395,"crt2040_80p_l_202502_lowCDR_lowBio"
"CO","cement","1975",0.0582999,"crt2040_80p_l_202502_lowCDR_lowBio"
"FL","cement","1975",0.321596,"crt2040_80p_l_202502_lowCDR_lowBio"
"GA","cement","1975",0.103447,"crt2040_80p_l_202502_lowCDR_lowBio"
"HI","cement","1975",0.0272432,"crt2040_80p_l_202502_lowCDR_lowBio"
"IA","cement","1975",0.26863,"crt2040_80p_l_202502_lowCDR_lowBio"
"IL","cement","1975",0.311459,"crt2040_80p_l_202502_lowCDR_lowBio"
"IN","cement","1975",0.321216,"crt2040_80p_l_202502_lowCDR_lowBio"
"KS","cement","1975",0.213637,"crt2040_80p_l_202502_lowCDR_lowBio"
"KY","cement","1975",0.126908,"crt2040_80p_l_202502_lowCDR_lowBio"
"MD","cement","1975",0.232264,"crt2040_80p_l_202502_lowCDR_lowBio"
"ME","cement","1975",0.0559843,"crt2040_80p_l_202502_lowCDR_lowBio"
"MI","cement","1975",0.612528,"crt2040_80p_l_202502_lowCDR_lowBio"
"MO","cement","1975",0.563997,"crt2040_80p_l_202502_lowCDR_lowBio"
"MT","cement","1975",0.0690182,"crt2040_80p_l_202502_lowCDR_lowBio"
"NE","cement","1975",0.0185551,"crt2040_80p_l_202502_lowCDR_lowBio"
"NM","cement","1975",0.0356656,"crt2040_80p_l_202502_lowCDR_lowBio"
"NV","cement","1975",0.0580151,"crt2040_80p_l_202502_lowCDR_lowBio"
"NY","cement","1975",0.305146,"crt2040_80p_l_202502_lowCDR_lowBio"
"OH","cement","1975",0.169795,"crt2040_80p_l_202502_lowCDR_lowBio"
"OK","cement","1975",0.168781,"crt2040_80p_l_202502_lowCDR_lowBio"
"PA","cement","1975",0.718206,"crt2040_80p_l_202502_lowCDR_lowBio"
"SC","cement","1975",0.298788,"crt2040_80p_l_202502_lowCDR_lowBio"
"SD","cement","1975",0.0199013,"crt2040_80p_l_202502_lowCDR_lowBio"
"TN","cement","1975",0.161002,"crt2040_80p_l_202502_lowCDR_lowBio"
"TX","cement","1975",0.946288,"crt2040_80p_l_202502_lowCDR_lowBio"
"UT","cement","1975",0.143225,"crt2040_80p_l_202502_lowCDR_lowBio"
"VA","cement","1975",0.0851679,"crt2040_80p_l_202502_lowCDR_lowBio"
"WV","cement","1975",0.0841773,"crt2040_80p_l_202502_lowCDR_lowBio"
"WY","cement","1975",0.0318568,"crt2040_80p_l_202502_lowCDR_lowBio"
"USA","gas pipeline","1975",3.13957,"crt2040_80p_l_202502_lowCDR_lowBio"
"CA","N fertilizer","1975",0.275631,"crt2040_80p_l_202502_lowCDR_lowBio"
"FL","N fertilizer","1975",1.59092,"crt2040_80p_l_202502_lowCDR_lowBio"
"GA","N fertilizer","1975",0.256798,"crt2040_80p_l_202502_lowCDR_lowBio"
"IA","N fertilizer","1975",0.342255,"crt2040_80p_l_202502_lowCDR_lowBio"
"LA","N fertilizer","1975",1.71844,"crt2040_80p_l_202502_lowCDR_lowBio"
"MO","N fertilizer","1975",0.741614,"crt2040_80p_l_202502_lowCDR_lowBio"
"NC","N fertilizer","1975",0.277035,"crt2040_80p_l_202502_lowCDR_lowBio"
"OH","N fertilizer","1975",0.342663,"crt2040_80p_l_202502_lowCDR_lowBio"
"TX","N fertilizer","1975",0.317776,"crt2040_80p_l_202502_lowCDR_lowBio"
"AK","other industrial energy use","1975",0.840883,"crt2040_80p_l_202502_lowCDR_lowBio"
"AL","other industrial energy use","1975",8.06729860181692,"crt2040_80p_l_202502_lowCDR_lowBio"
"AR","other industrial energy use","1975",2.31005360592561,"crt2040_80p_l_202502_lowCDR_lowBio"
"AZ","other industrial energy use","1975",0.987046113754401,"crt2040_80p_l_202502_lowCDR_lowBio"
"CA","other industrial energy use","1975",11.4529779949902,"crt2040_80p_l_202502_lowCDR_lowBio"
"CO","other industrial energy use","1975",2.28680265761733,"crt2040_80p_l_202502_lowCDR_lowBio"
"CT","other industrial energy use","1975",1.0563351,"crt2040_80p_l_202502_lowCDR_lowBio"
"DC","other industrial energy use","1975",0.21991823,"crt2040_80p_l_202502_lowCDR_lowBio"
"DE","other industrial energy use","1975",0.4238051,"crt2040_80p_l_202502_lowCDR_lowBio"
"FL","other industrial energy use","1975",2.15353932112671,"crt2040_80p_l_202502_lowCDR_lowBio"
"GA","other industrial energy use","1975",2.9876271083808,"crt2040_80p_l_202502_lowCDR_lowBio"
"HI","other industrial energy use","1975",0.17079586,"crt2040_80p_l_202502_lowCDR_lowBio"
"IA","other industrial energy use","1975",2.96375014866992,"crt2040_80p_l_202502_lowCDR_lowBio"
"ID","other industrial energy use","1975",0.962078,"crt2040_80p_l_202502_lowCDR_lowBio"
"IL","other industrial energy use","1975",11.0978205219141,"crt2040_80p_l_202502_lowCDR_lowBio"
"IN","other industrial energy use","1975",14.3406197927884,"crt2040_80p_l_202502_lowCDR_lowBio"
"KS","other industrial energy use","1975",2.36926349234755,"crt2040_80p_l_202502_lowCDR_lowBio"
"KY","other industrial energy use","1975",3.16866913462603,"crt2040_80p_l_202502_lowCDR_lowBio"
"LA","other industrial energy use","1975",18.36158,"crt2040_80p_l_202502_lowCDR_lowBio"
"MA","other industrial energy use","1975",1.7493278,"crt2040_80p_l_202502_lowCDR_lowBio"
"MD","other industrial energy use","1975",3.48394894227053,"crt2040_80p_l_202502_lowCDR_lowBio"
"ME","other industrial energy use","1975",0.49508894,"crt2040_80p_l_202502_lowCDR_lowBio"
"MI","other industrial energy use","1975",10.3285895578037,"crt2040_80p_l_202502_lowCDR_lowBio"
"MN","other industrial energy use","1975",3.2578,"crt2040_80p_l_202502_lowCDR_lowBio"
"MO","other industrial energy use","1975",2.90487926884466,"crt2040_80p_l_202502_lowCDR_lowBio"
"MS","other industrial energy use","1975",1.7158724,"crt2040_80p_l_202502_lowCDR_lowBio"
"MT","other industrial energy use","1975",0.8139708,"crt2040_80p_l_202502_lowCDR_lowBio"
"NC","other industrial energy use","1975",2.641268,"crt2040_80p_l_202502_lowCDR_lowBio"
"ND","other industrial energy use","1975",0.595051,"crt2040_80p_l_202502_lowCDR_lowBio"
"NE","other industrial energy use","1975",1.45023496174018,"crt2040_80p_l_202502_lowCDR_lowBio"
"NH","other industrial energy use","1975",0.22908231,"crt2040_80p_l_202502_lowCDR_lowBio"
"NJ","other industrial energy use","1975",2.6543915,"crt2040_80p_l_202502_lowCDR_lowBio"
"NM","other industrial energy use","1975",1.60176003815415,"crt2040_80p_l_202502_lowCDR_lowBio"
"NV","other industrial energy use","1975",0.2350317,"crt2040_80p_l_202502_lowCDR_lowBio"
"NY","other industrial energy use","1975",7.73195958747004,"crt2040_80p_l_202502_lowCDR_lowBio"
"OH","other industrial energy use","1975",18.1172399784251,"crt2040_80p_l_202502_lowCDR_lowBio"
"OK","other industrial energy use","1975",2.96627233604831,"crt2040_80p_l_202502_lowCDR_lowBio"
"OR","other industrial energy use","1975",1.3115085,"crt2040_80p_l_202502_lowCDR_lowBio"
"PA","other industrial energy use","1975",21.7514300197896,"crt2040_80p_l_202502_lowCDR_lowBio"
"RI","other industrial energy use","1975",0.25838823,"crt2040_80p_l_202502_lowCDR_lowBio"
"SC","other industrial energy use","1975",1.92615226312082,"crt2040_80p_l_202502_lowCDR_lowBio"
"SD","other industrial energy use","1975",0.322271537765611,"crt2040_80p_l_202502_lowCDR_lowBio"
"TN","other industrial energy use","1975",3.10586363529085,"crt2040_80p_l_202502_lowCDR_lowBio"
"TX","other industrial energy use","1975",36.846925528984,"crt2040_80p_l_202502_lowCDR_lowBio"
"UT","other industrial energy use","1975",2.47306498083712,"crt2040_80p_l_202502_lowCDR_lowBio"
"VA","other industrial energy use","1975",2.75313371508134,"crt2040_80p_l_202502_lowCDR_lowBio"
"VT","other industrial energy use","1975",0.09489078,"crt2040_80p_l_202502_lowCDR_lowBio"
"WA","other industrial energy use","1975",2.363523,"crt2040_80p_l_202502_lowCDR_lowBio"
"WI","other industrial energy use","1975",3.933988,"crt2040_80p_l_202502_lowCDR_lowBio"
"WV","other industrial energy use","1975",6.0431955669716,"crt2040_80p_l_202502_lowCDR_lowBio"
"WY","other industrial energy use","1975",1.2780899,"crt2040_80p_l_202502_lowCDR_lowBio"
"AL","process heat cement","1975",0.346416588183079,"crt2040_80p_l_202502_lowCDR_lowBio"
